id,question_no,type,title,body,code_block,instruction,answer_count,explanation,shuffle_items,metadata_json
q331,#331,dropdown,Text Translation REST API の URI 補完,"英語からスペイン語にテキストを翻訳する、App1 という名前の Azure Web アプリを構築しています。
翻訳を実行するには、Text Translation REST APIを使用する必要があります。このソリューションでは、米国におけるデータ主権を確保する必要があります。
URI をどのように完成させる必要がありますか? 回答するには、回答領域で適切なオプションを選択してください。
注意: 正しい選択ごとに 1 ポイントが付与されます。

https://<select01>/<select02>?api-version-3.0&to=es",,各ドロップダウンを選択してください,2,米国リージョン向けには api.nam.cognitive.microsofttranslator.com と translate を使います。,False,{}
q332,#332,dropdown,スキャン済み領収書用 Cognitive Services リソース作成,"次の方法を使用して、Azure Cognitive Services リソースをプロビジョニングする予定です。
スキャンした領収書をテキストに変換する Standard レベルのリソースを作成する必要があります。
メソッドをどのように呼び出す必要がありますか? 回答するには、回答領域で適切なオプションを選択してください。
注意: 正しい選択ごとに 1 ポイントが付与されます。","{
  CognitiveServicesAccount parameters = 
    new CognitiveServicesAccount(null, null, kind, location, name,
      new CognitiveServicesAccountProperties(), new Sku(tier));
  result = client.Accounts.Create(resource_group_name, tier, parameters);
}

provison_resource(""res1"", <select01><select02>)",各ドロップダウンを選択してください,2,OCR 用には FormRecognizer と Standard tier の eastus を選びます。,False,{}
q333,#333,single_choice,発話数を減らすためのカスタム エンティティ,"言語理解ソリューションを構築しています。
多くのインテントには、空港名や空港コードを含む類似の発話があることがわかります。
モデルを構築するために使用される発話の数を最小限に抑える必要があります。
どのタイプのカスタム エンティティを使用する必要がありますか?",,1つ選択してください,1,固定集合の空港名/コードにはリスト エンティティが適しています。,True,{}
q334,#334,single_choice,非リレーショナルデータベースの特徴,非リレーショナルデータベースの特徴は何ですか？,,1つ選択してください,1,非リレーショナルでは自己記述型エンティティを扱うのが特徴です。,True,{}
q335,#335,drag_drop,QnA Maker アクティブ ラーニング反映手順,"QnA Maker アプリケーションを使用するチャットボットがあります。
QnA Maker アプリケーションで使用されるナレッジ ベースのアクティブ ラーニングを有効にします。
ユーザー入力をモデルに統合する必要があります。
どの 4 つのアクションを順番に実行する必要がありますか? 回答するには、適切なアクションをアクション リストから回答領域に移動し、正しい順序に並べます。",,正しい順に並べてください,4,提案表示→承認/拒否→保存とトレーニング→公開の順です。,True,"{""mode"": ""sequence"", ""required_items"": 4}"
q336,#336,single_choice,プレゼンター別テキストファイル生成に必要な洞察,"複数の発表者によるプレゼンテーションを含む社内会議のビデオ録画があります。
Azure AI Video Indexer を使用してビデオを処理し、プレゼンターのプレゼンテーションごとに個別のテキスト ファイルを生成する予定です。
ビデオ内の各プレゼンターを識別し、各テキスト ファイルをプレゼンターに関連付ける必要があります。
どのような洞察を抽出すべきでしょうか?",,1つ選択してください,1,発話者ごとに識別するには話者インデックスを抽出します。,True,{}
q337,#337,single_choice,大量時系列の異常検出に使うサービス,"予測メンテナンスを実行する予定です。
100台の産業機械から1年間にわたりIoTセンサーデータを収集します。各機械には50個の異なるセンサーが搭載されており、1分間隔でデータを生成します。合計で5,000個の時系列データセットがあります。
機械の故障を予測するには、各時系列の異常な値を特定する必要があります。
どの Azure Cognitive Services サービスを使用すればよいですか?",,1つ選択してください,1,大量時系列の異常値検出には Anomaly Detector を使用します。,True,{}
q338,#338,dropdown,MP3 ストリーミング音声認識コード補完,"Speech SDK と MP3 エンコーディングを使用するストリーミング音声テキスト ソリューションを開発しています。
MP3 データをストリーミングするために、音声をテキストに変換する方法を開発する必要があります。
コードをどのように完成させるべきですか? 回答するには、回答エリアで適切なオプションを選択してください。
注意: 正しい選択ごとに 1 ポイントが付与されます。","var audioFormat = <select01>(AudioStreamContainerFormat.MP3);
var speechConfig = SpeechConfig.FromSubscription(""123123182536518"", ""westus"");
using (var recognizer = new <select02>(speechConfig, audioConfig))
{
  var result = await recognizer.RecognizerOnceAsync();
  var text = result.Text;
}",各ドロップダウンを選択してください,2,MP3 圧縮形式の取得には GetCompressedFormat、認識には SpeechRecognizer を使います。,False,{}
q339,#339,drag_drop,Agent Service と AI Search インデックス接続手順,"AISearch1 という名前の Azure AI Search インスタンスを含む Azure サブスクリプションがあります。AISearch1 には、ベクターを含むインデックスが含まれています。
次のアクションを実行する必要があります。
* Azure AI Agent サービスを使用して新しいエージェントをデプロイします。
* AISearch1 インデックスを新しいエージェントに接続します。
* インデックスとエージェントの統合を検証します。
どの 4 つのアクションを順番に実行する必要がありますか? 回答するには、適切なアクションをアクション リストから回答領域に移動し、正しい順序に並べます。",,正しい順に並べてください,4,まず接続 ID を取得し、ツールを構成し、エージェントを作成してから質問して検証します。,True,"{""mode"": ""sequence"", ""required_items"": 4}"
q340,#340,multi_yesno,データプラットフォーム サービスの説明,"以下の各文について、正しい場合は「はい」を選択してください。そうでない場合は「いいえ」を選択してください。
注意: 正しい選択ごとに 1 ポイントが加算されます。",,各文について Yes / No を選択してください,3,Databricks は Spark ベース、Analysis Services はトランザクション用途ではなく、Data Factory はデータ統合ワークフローを調整します。,False,{}
q341,#341,single_choice,視覚障がい者向けに完全な文章を返す API 呼び出し,"Computer Vision API を使用して画像を分析するアプリがあります。
視覚に障がいのあるユーザー向けに出力を提供するようにアプリを設定する必要があります。ソリューションでは、出力を完全な文章で提供する必要があります。
どの API 呼び出しを実行する必要がありますか?",,1つ選択してください,1,完全な文章による説明を返す DescribeImageInStreamAsync を使います。,True,{}
q342,#342,dropdown,ナレッジ ストア JSON の解釈,"次の JSON を使用して、Azure Cognitive Search のナレッジ ストアを作成します。

ドロップダウン メニューを使用して、各ステートメントを完成させる回答の選択肢を選択します。
注意: 正しい選択ごとに 1 ポイントが付与されます。","""KnowledgeStore"": {
  ""storageConnectionString"": ""DefaultEndpointsProtocol=https;AccountName=<Acct Name>;AccountKey=<Acct Key>;"",
  ""projections"": [
    {
      ""tables"": [
        {
          ""tableName"": ""unrelatedDocument"",
          ""generatedKeyName"": ""Documentid"",
          ""source"": ""/document/pbiShape""
        },
        {
          ""tableName"": ""unrelatedKeyPhrases"",
          ""generatedKeyName"": ""KeyPhraseid"",
          ""source"": ""/document/pbiShape/keyPhrases""
        }
      ],
      ""objects"": [
        {
          ""storageContainer"": ""unrelatedocrlayout"",
          ""source"": null,
          ""sourceContext"": ""/document/normalized_images/*/layoutText"",
          ""inputs"": [
            {
              ""name"": ""ocrLayoutText"",
              ""source"": ""/document/normalized_images/*/layoutText"",
            }
          ]
        }
      ],
      ""files"": []
    }
  ]
}

<select01> が表示されます。
画像は <select02> に表示されます。",各ドロップダウンを選択してください,2,projections 配列に1要素だけなので投影グループは1つで、images は files が空のため保存されません。,False,{}
q343,#343,single_choice,複数センサー値の異常検出,"回転速度、角度、温度、圧力などのエンジン センサー データを分析する監視システムを開発しています。システムは、異常な値に応答してアラートを生成する必要があります。
ソリューションには何を含める必要がありますか?",,1つ選択してください,1,複数の相関センサーを扱うなら多変量異常検出が適しています。,True,{}
q344,#344,dropdown,imageType を使う Vision API リクエスト,"Azure AI Vision API を使用して画像を分析するアプリを開発しています。
画像がクリップアートか線画かを識別するためにアプリが使用するリクエストを構成する必要があります。
リクエストをどのように完了すればよいですか？回答するには、回答エリアで適切なオプションを選択してください。
注意: 正しい選択ごとに 1 ポイントが付与されます。

<select01> https://cognitiveservices.azure.com/vision/v3.2/analyze?visualFeatures=<select02>&details={string}&language=e",,各ドロップダウンを選択してください,2,Analyze API は POST で呼び、clip art/line drawing 判定には imageType を指定します。,False,{}
q345,#345,multi_choice,CMK + サーバー側暗号化の影響,"顧客は Azure Cognitive Search を使用します。
顧客は、サーバー側の暗号化を有効にし、Azure に保存されているカスタマー マネージド キー (CMK) を使用する予定です。
計画されている変更がもたらす 3 つの影響は何ですか? それぞれの正解は完全な解決策を示しています。",,3つ選択してください,3,CMK を使うと Key Vault が必要になり、インデックスサイズ増加やクエリ時間増加の影響があります。,True,{}
q346,#346,dropdown,ビジネスルールを識別する役割,"文を正しく完成させる答えを選択してください。

<select01> は、会社のデータに適用する必要があるビジネス ルールを識別する役割を担います。",,ドロップダウンを選択してください,1,ビジネスルールを特定する役割はデータアナリストです。,False,{}
q347,#347,single_choice,キー/値モデルの Azure ストレージ,どのAzureストレージサービスがキー/値モデルを実装していますか？,,1つ選択してください,1,キー/値モデルを実装するのは Azure Table です。,True,{}
q348,#348,multi_choice,特定リソースのみから AI サービスへアクセスさせる手順,"CSAccount1 という Azure AI サービスリソースと VNet1 という仮想ネットワークを含む Azure サブスクリプションがあります。CSAccount1 は VNet1 に接続されています。特定のリソースのみが CSAccount1 にアクセスできるようにする必要があります。ソリューションは以下の要件を満たす必要があります。
* CSAccount1への外部アクセスを防止
* 管理作業の最小化
実行すべき2つのアクションはどれですか？ それぞれの正解は解決策の一部を示しています。",,2つ選択してください,2,サブネットを分け、CSAccount1 側の仮想ネットワーク設定を構成します。,True,{}
q350,#350,single_choice,Computer Vision F0 リソース作成呼び出し,"プログラムで Azure Cognitive Services リソースを作成するための次の C# メソッドがあります。

米国西部Azureリージョンに無料のAzureリソースを作成するには、メソッドを呼び出す必要があります。このリソースは、画像のキャプションを自動生成するために使用されます。
どのコードを使用すればよいですか?","static void create_resource(CognitiveServicesManagementClient client, string
resource_name, string kind, string account_tier, string location)
{
  CognitiveServicesAccount parameters = 
    new CognitiveServicesAccount(null, null, kind, location, resource_name,
      new CognitiveServicesAccountProperties(), new Sku(account_tier));
  var result = client.Accounts.Create(resource_group_name, account_tier, parameters);
}",1つ選択してください,1,画像キャプション用の無料リソースは ComputerVision の F0 を westus に作成します。,True,{}
q351,#351,multi_yesno,Azure OpenAI 定義応答の改善,一般的な AJ 用語の定義をユーザーに提供するアプリを構築しています。,"OpenAIClient client =
  new OpenAIClient(new Uri(endpoint), new AzureKeyCredential(key));
ChatComplationsOptions options = new ChatCompletionsOptions()
{
  Messages =
  {
    new ChatMessage(ChatRole.System, ""You are a helpful assistant.""),
    new ChatMessage(ChatRole.User, ""What us an LLM?"")
  }
};

ChatCompletions response = client.GetChatCompletions(deploymentName, options);
ChatMessage completion = response.Choices[0].Message;
Console.WriteLine($""Chatbot: {completion.Content}"");",各文について Yes / No を選択してください,3,曖昧な質問やシステムメッセージの改善で、意図した回答が得られる可能性が高まります。,False,{}
q353,#353,multi_choice,Azure OpenAI のグラウンディング用リソース,"Azure OpenAI リソースを含む Azure サブスクリプションがあります。
GPT-4 モデルをリソースにデプロイします。
モデルのグラウンディング データとして使用されるファイルをアップロードできることを確認する必要があります。
作成する必要がある 2 つのリソースの種類はどれですか。それぞれの正解はソリューションの一部を示しています。
注意: 正しい選択ごとに 1 ポイントが付与されます。",,2つ選択してください,2,グラウンディング用ファイルの保管と検索に Blob Storage と Azure AI Search を使用します。,True,{}
q354,#354,single_choice,請求書プロパティ取得のカスタムスキル,"Search1 という名前の Azure Al Search リソースがあります。
Search1 を使用してコンテンツのインデックスを作成する App1 という名前のアプリがあります。
アプリが Search1 を使用して請求書のプロパティを認識して取得できるようにするには、App1 にカスタム スキルを追加する必要があります。
ソリューションには何を含めるべきですか?",,1つ選択してください,1,請求書の項目抽出には Azure AI Document Intelligence が適しています。,True,{}
q355,#355,multi_choice,Bot Framework のリモートデバッグ ツール,"Microsoftボットフレームワークを使用して構築されたチャットボットがあります。チャットボットエンドポイントをリモートでデバッグする必要があります。
ローカルコンピュータにインストールする必要がある2つのツールはどれですか？それぞれの正解は、解決策の一部を示しています。（2つ選択してください。）注：正しい選択はそれぞれ1ポイントの価値があります。",,2つ選択してください,2,リモートデバッグには Bot Framework Emulator と ngrok を利用します。,True,{}
q356,#356,drag_drop,LUIS 応答改善の手順,"Web ベースの顧客エージェントのユーザーからの自然言語入力を処理するために、言語理解サービスを使用しています。
ユーザーから、エージェントが「申し訳ありませんが、理解できません」という一般的な応答を頻繁に返すという報告を受けています。エージェントがリクエストに応答する能力を改善する必要があります。
順番に実行する必要がある 3 つのアクションはどれですか。回答するには、アクションのリストから適切なアクションを回答エリアに移動し、正しい順序に並べます。(3 つ選択してください。)",,正しい順に並べてください,3,アクティブラーニングを有効化し、記録発話をレビューしてモデル更新後に再トレーニング・再公開します。,True,"{""mode"": ""sequence"", ""required_items"": 3}"
q357,#357,single_choice,Document Intelligence で分析可能なファイル,DM という名前の Azure Al Document Intelligence リソースを含む Azure サブスクリプションがあります。DI1 は、Standard SO 価格レベルを使用します。次の表に示すファイルがあります。,"|Name|Size|Description|
|--|--|--|
|File1.pdf|800MB|Contains scanned images|
|File2.jpg|1KB|An image that has 25 x 25 pixels|
|File3.tiff|5MB|An image that has 5000 x 5000 pixels|",1つ選択してください,1,サイズや解像度の制限から分析可能なのは File3.tiff のみです。,True,{}
q358,#358,single_choice,Language Service のデータ保持を無効化するクエリパラメータ,"次のことを実行する言語サービス リソースがあります。
* 感情分析
* 固有表現抽出（NER）
* 個人識別情報（Pll）の識別
データの分析後、リソースが入力データを保持しないようにする必要があります。Language Service API のどのクエリパラメータを設定する必要がありますか？",,1つ選択してください,1,入力データを保持しないためには loggingOptOut を使用します。,True,{}
q359,#359,single_yesno,Q&A の代替表現追加で価格質問を改善できるか,"注: この質問は、同じシナリオを示す一連の質問の一部です。このシリーズの各質問には、指定された目標を達成できる可能性のある独自の解決策が含まれています。一部の質問セットには複数の正しい解決策が含まれる場合がありますが、他の質問セットには正しい解決策がない場合があります。
このセクションの質問に回答すると、その質問に戻ることはできません。そのため、これらの質問はレビュー画面には表示されません。
Azure Cognitive Service for Language で質問応答を使用するチャットボットを構築しています。
製品カタログと価格表を含む Doc1.pdf という名前の PDF があるとします。Doc1.pdf をアップロードしてモデルをトレーニングします。
テスト中に、チャットボットが次の質問に正しく応答したとユーザーが報告しました: <製品> の価格はいくらですか?
チャットボットは次の質問に応答できません: < 製品 > の価格はいくらですか?
チャットボットが両方の質問に正しく応答することを確認する必要があります。
解決策: Language Studio から、質問と回答のペアに代替表現を追加し、モデルを再トレーニングして再公開します。
これは目標を達成していますか?",,はい / いいえ を選択してください,1,代替表現を追加して再トレーニング・再公開することで改善できます。,False,{}
q360,#360,single_choice,失読症向け読書体験の最適化,"コンテンツ管理システムを設計しています。
失読症などの総合的および学習的差異のあるユーザー向けに、読書エクスペリエンスが最適化されていることを確認する必要があります。
ソリューションに含めるべき Azure サービスはどれですか?",,1つ選択してください,1,読書体験を最適化するには Azure AI イマーシブ リーダーが適しています。,True,{}
q361,#361,single_choice,Form Recognizer へ画像を送信する形式,"印刷されたフォームを管理するモバイル アプリがあります。
関連情報を抽出するには、アプリでフォームの画像を Forms Recognizer に直接送信する必要があります。
コンプライアンス上の理由から、画像ファイルはクラウドに保存しないでください。
Form Recognizer API エンドポイントに画像を送信する場合、どのような形式にすればよいですか?",,1つ選択してください,1,クラウドに保存せず直接送るには raw binary を送信します。,True,{}
q362,#362,dropdown,ナレッジ ストアの投影タイプ選択,"Azure Cognitive Search を使用するエンリッチメント パイプラインを作成しています。ナレッジ ストアには、非構造化 JSON データと、テキストを含むスキャンされた PDF ドキュメントが含まれています。
各データ タイプにはどの投影タイプを使用する必要がありますか? 回答するには、回答領域で適切なオプションを選択してください。
注意: 正しい選択ごとに 1 ポイントが付与されます。

Json data:<select01>
Scanned data:<select02>",,各ドロップダウンを選択してください,2,非構造化 JSON は object projection、スキャン済みデータは file projection が適しています。,False,{}
q363,#363,multi_choice,画像付き選択肢を表示する Bot Framework 機能,"Microsoft Bot Framework Composer を使用してチャットボットを構築しています。
利用可能なオプションのリストを表示するようにチャットボットを設定する必要があります。ソリューションでは、各オプションに画像が提供されるようにする必要があります。
どの 2 つの機能を使用する必要がありますか? それぞれの正解はソリューションの一部を示しています。
注意: 正しい選択ごとに 1 ポイントが付与されます。",,2つ選択してください,2,画像付きオプション表示にはアダプティブカードとダイアログを使います。,True,{}
q364,#364,dropdown,Content Safety の画像モデレーション コード補完,"Azure AI コンテンツ セーフティ リソースを含む Azure サブスクリプションがあります。
ユーザーが画像を共有できるソーシャル メディア アプリを構築しています。
ユーザーがアップロードした不適切なコンテンツを管理するようにアプリを設定する必要があります。
コードをどのように完成させるべきですか? 回答するには、回答エリアで適切なオプションを選択してください。
注意: 正しい選択ごとに 1 ポイントが付与されます。","public static void Analyze(AnalyzeImageOptions request)
{
  var endpoint = Environment.GetEnvironmentVariable(""ENDPOINT"");
  var key = Environment.GetEnvironmentVariable(""KEY"");
  var client = new <select01>(new Uri(endpoint), new AzureKeyCredential(key));
  return <select02>(request);
}",各ドロップダウンを選択してください,2,ContentSafetyClient を作成し、client.AnalyzeImage(request) を呼びます。,False,{}
q365,#365,single_choice,侵害されたプライマリ管理者キーへの対処,"Azure Cognitive Search のインデックス作成用の管理ポータルとして使用される Web アプリをデプロイします。このアプリは、プライマリ管理者キーを使用するように構成されています。
セキュリティレビュー中に、検索インデックスへの不正な変更を発見しました。プライマリアクセスキーが侵害された疑いがあります。
インデックス管理エンドポイントへの不正アクセスを防止する必要があります。ソリューションはダウンタイムを最小限に抑える必要があります。
次に何をすべきでしょうか?",,1つ選択してください,1,セカンダリ管理者キーへ切り替えてからプライマリを再生成します。,True,{}
q366,#366,multi_yesno,RecognizeEntities の出力判定,"テキスト処理ソリューションを開発しています。
以下に示す関数があります。

以下の各文について、正しい場合は「はい」を選択してください。そうでない場合は「いいえ」を選択してください。
注意: 正しい選択ごとに 1 ポイントが付与されます。","static void GetKeyWords(TextAnalyticsClient textAnalyticsClient, string text)
{
  var response = textAnalyticsClient.RecognizeEntities(text);
  Console.WriteLine(""Key words:"");
  foreach(CategorizedEntity entity in response.Value)
  {
    Console.WriteLine($""{entity.Text}"")
  }
}",各文について Yes / No を選択してください,3,RecognizeEntities はエンティティのみを返すため、our/included は含まれず、Paris/Eiffel/Tower は出力され、キーフレーズ全部を返すわけではありません。,False,{}
q367,#367,multi_yesno,Content Understanding アナライザーの非同期実行,"次の機能を実行する analyzer1 というカスタムアナライザーがあります。
* ビデオコンテンツの文字起こし
* ビデオからのキーフレームの抽出
次のコマンドを実行します。

you receive the following output.
202 Accepted
Operation-Location: https://contoso0ai.openai.azure.com/contentunderstanding/analyzers/analyzer1/2313165361536137?api-version=2024-12-01-preview

以下の各文について、正しい場合は「はい」を選択してください。そうでない場合は「いいえ」を選択してください。
注意: 正しい選択ごとに 1 ポイントが付与されます。","curl -i -X POST ""https://contoso-ai.openai.azure.com/contentunderstanding/analyzers/analyzer1?api-version-2024-12-01-preview""
-H ""Ocp-Apim-Subscription-Key: 21367186726187""
-H ""Content-Type: application/json""
-d {""url"": ""https://www.contoso.com/videos/video1.mp4""}",各文について Yes / No を選択してください,3,202 Accepted は解析受付のみを示し、完了していません。Operation-Location を使って後続取得できます。,False,{}
q368,#368,single_choice,Stream Analytics クエリ言語,Azure Stream Analyticsのストリーム処理ジョブでクエリを定義するために何が使用されますか？,,1つ選択してください,1,Azure Stream Analytics では SQL ライクなクエリ言語を使います。,True,{}
q369,#369,single_choice,動的カテゴリ分類に使うサービス,"チャットボットがユーザー入力を適切なカテゴリに分類できることを確認する必要があります。カテゴリは動的で、推論時に定義される必要があります。
入力を分類するにはどのサービスを使用する必要がありますか?",,1つ選択してください,1,推論時に動的なカテゴリを与える分類には Azure OpenAI のテキスト分類を選択します。,True,{}
q370,#370,single_choice,文書の意味的類似性比較に使う OpenAI モデル,"Azure サブスクリプションをお持ちです。
ドキュメントの意味的類似性を比較するアプリを構築する必要があります。ソリューションは以下の要件を満たす必要があります。
* 各ドキュメントのトークンを表す数値ベクトルを返します。
* 開発の労力を最小限に抑えます。
どの Azure OpenAI モデルを使用すればよいですか?",,1つ選択してください,1,数値ベクトルを返すには Embeddings モデルを使います。,True,{}
q371,#371,single_choice,Bot integration,"次の要件を満たすチャットボットを構築する必要があります。
チットチャット、ナレッジベース、および多言語モデルをサポートします
ユーザーメッセージの感情分析を実行します
最適な言語モデルを自動的に選択します
チャットボットに何を統合する必要がありますか？",,1つ選択してください,1,QnA Maker、Language Understanding、Dispatch の組み合わせで要件を満たします。,True,{}
q372,#372,single_choice,OpenAI upload role,"OpenAI1 という名前の Azure OpenAI リソースと User1 という名前のユーザーを含む Azure サブスクリプションがあります。
User1 が OpenA11 にデータセットをアップロードし、既存のモデルを微調整できるようにする必要があります。このソリューションは、最小権限の原則に従う必要があります。
ユーザーにどのロールを割り当てる必要がありますか?",,1つ選択してください,1,微調整やデータセット管理には Cognitive Services OpenAI 貢献者が必要です。,True,{}
q373,#373,single_choice,OpenAI Studio least privilege,"All という名前の Azure OpenAI リソースと User1 という名前のユーザーが含まれる Azure サブスクリプションがあります。User1 が Azure OpenAI Studio で次のアクションを実行できることを確認する必要があります。
* リソースのエンドポイントを識別します。
* 展開可能なモデルを表示します。
* デプロイされたモデルを使用してテキストと画像を生成する
ソリューションは最小権限の原則に従う必要があります。User1 に割り当てるべきロールはどれですか?",,1つ選択してください,1,モデルの利用には Cognitive Services OpenAI ユーザー ロールが最小権限です。,True,{}
q374,#374,single_choice,Unified speech and language resource,"音声および言語 API を使用するアプリの開発に成功しました。
アプリのリソースをプロビジョニングする必要があります。ソリューションでは、各サービスに単一のエンドポイントと認証情報を使用してアクセスできるようにする必要があります。どのような種類のリソースを作成すればよいですか？",,1つ選択してください,1,単一エンドポイントと資格情報なら Azure AI サービス リソースを使用します。,True,{}
q375,#375,single_choice,Video Indexer language model file,"Azure Video Indexer サービスを使用するアプリを構築しています。
業界固有の用語を認識するために言語モデルをトレーニングする予定です。
業界固有の用語を含むファイルをアップロードする必要があります。
どのファイル形式を使用すればよいですか?",,1つ選択してください,1,Video Indexer のカスタム言語モデルには TXT を利用します。,True,{}
q376,#376,dropdown,Create multi-service cognitive resource,"感情分析と光学式文字認識（OCR）を実行するために使用する新しいリソースを作成する必要があります。ソリューションは以下の要件を満たす必要があります。
単一のキーとエンドポイントを使用して複数のサービスにアクセスします。
将来使用する可能性のあるサービスの請求を統合します。
将来的にはコンピュータビジョンの使用をサポートします。
新しいリソースを作成するには、HTTP リクエストをどのように完了する必要がありますか? 回答するには、回答領域で適切なオプションを選択してください。
注意: 正しい選択ごとに 1 ポイントが付与されます。","<select01> https:management.azure.com/sunscriptions/xxxxx-xxxx-xxxx/resourceGroups/RG1/providers/Microsoft.CognitiveServices/accounts/CS1?api-version=2017-04-18
{
  ""location"": ""West US"",
  ""kind"": ""<select02>"",
  ""sku"": {
    ""name"": ""S0""
  },
  ""properties"": {},
  ""identity"": {
    ""type"": ""SystemAssigned""
  }
}",各ドロップダウンを選択してください,2,複数サービス対応の CognitiveServices 種別を PUT で作成します。,False,{}
q377,#377,dropdown,Speech translation config,"Speech SDKを使用してアプリを構築しています。このアプリは、自然言語処理を用いてフランス語からドイツ語への音声翻訳を行います。
ソース言語と出力言語を定義する必要があります。
コードをどのように完成させるべきですか? 回答するには、回答エリアで適切なオプションを選択してください。
注意: 正しい選択ごとに 1 ポイントが付与されます。","var speechTranslationConfig =
SpeechTranslationConfig.FromSubscription(speechKey, speechRegion);
speechTranslationConfig.<select01> = ""fr""
speech_translation_config.<select02>(""de"")",各ドロップダウンを選択してください,2,入力言語は SpeechRecognitionLanguage、出力言語は AddTargetLanguage で指定します。,False,{}
q378,#378,single_choice,Event log storage,半構造化され、ログの発生時に受信されるイベントログデータを保存する必要があります。何を使うべきですか？,,1つ選択してください,1,半構造化のイベントログ保存には Azure Table storage が適しています。,True,{}
q379,#379,single_choice,QnA dialog class,"チャットボットを構築しています。
ナレッジベースを照会するようにチャットボットを構成する必要があります。
どのダイアログ クラスを使用する必要がありますか?",,1つ選択してください,1,ナレッジベース照会には QnAMakerDialog を使用します。,True,{}
q380,#380,dropdown,EntityRecognitionSkill config,"Azure Cognitive Search を使用してナレッジベースを開発しています。
インデクサーが使用するスキルを構築する必要があります。
コードをどのように完成させるべきですか? 回答するには、回答エリアで適切なオプションを選択してください。
注意: 正しい選択ごとに 1 ポイントが付与されます。","{
  ""@odata.type"": ""#Microsoft.Skills.Text.EntityRecognitionSkill"",
  <select01>
  ""minimumPrecision"": 0.7,
  ""inputs"": [
    {
      ""name"": ""text"",
      ""source"": ""/document/content""
    }
  ],
  ""output"": [
    {""name"": ""persons"", ""targetName"": ""people""},
    {""name"": ""locations"", ""targetName"": ""locations""},
    {""name"": ""organizations"", ""targetName"": ""organizations""},
    <select02>
  ]
}",各ドロップダウンを選択してください,2,"EntityRecognitionSkill では Locations, Persons, Organizations を categories に指定し、entities を出力できます。",False,{}
q381,#381,single_choice,Power BI で使うべきオブジェクト,経営幹部にデータを提供するためのソリューションを開発する必要があります。このソリューションは、インタラクティブなグラフィカルインターフェイスを提供し、さまざまな主要業績評価指標を示し、ドリルダウンを使用してデータ探索をサポートする必要があります。Microsoft Power BIで何を使用する必要がありますか？,,1つ選択してください,1,インタラクティブなグラフィカル UI とドリルダウンには report を使います。,True,{}
q382,#382,single_choice,ACID の原子性,どのデータベーストランザクションプロパティが、個々のトランザクションが1回だけ実行され、全体が成功するか、ロールバックされることを保証しますか？,,1つ選択してください,1,Atomicity は全体成功かロールバックかを保証します。,True,{}
q383,#383,dropdown,出席・注意・発話検知のサービス,"遠隔地の学習者向けにインターネットベースのトレーニング ソリューションを開発しています。
あなたの会社では、研修中に、一部の受講者が長時間机を離れたり、気が散ったりしていることがわかりました。
学習者が授業に出席し、集中しているかどうかを検知するには、各学習者のコンピュータから送信されるビデオと音声のフィードを使用する必要があります。ソリューションは、開発の労力を最小限に抑え、各学習者を識別できるものでなければなりません。
各要件に応じてどの Azure Cognitive Services サービスを使用する必要がありますか? 回答するには、回答領域で適切なオプションを選択してください。
注意: 正しい選択ごとに 1 ポイントが付与されます。

学習者のビデオフィードから、学習者が出席しているかどうかを確認する:<select01>
ビデオフィードに映る学習者の表情から、学習者が注意を払っているかどうかを確認する:<select02>
学習者の音声フィードから、学習者が話しているかどうかを検知する:<select03>",,各ドロップダウンを選択してください,3,出席確認と表情分析は Face、発話検知は Speech を使います。,False,{}
q384,#384,single_choice,リアルタイム言語識別,"ソーシャル メディア メッセージング アプリを構築しています。
メッセージで使用されている言語をリアルタイムで識別する必要があります。
どのサービスを利用すべきでしょうか?",,1つ選択してください,1,言語識別には Azure AI Language を使います。,True,{}
q385,#385,single_choice,製品名とコード名を認識する機能,"あなたはチャットボットを構築しています。
ボットが会社の製品名とコード名を認識できるようにする必要があります。ソリューションでは、開発労力を最小限に抑える必要があります。
どの Azure Cognitive Service for Language サービスをソリューションに含める必要がありますか?",,1つ選択してください,1,独自の製品名やコード名にはカスタム NER を使います。,True,{}
q386,#386,single_choice,バッチ異常検出,"過去 24 時間のセンサー データの異常を検出するソリューションを構築しています。
ソリューションがデータセット全体を同時にスキャンして異常を検出するようにする必要があります。
どのタイプの検出を使用する必要がありますか?",,1つ選択してください,1,全データセットをまとめて処理するのはバッチ検出です。,True,{}
q387,#387,dropdown,Face API で人物グループへ画像追加,"Face API を使用するアプリケーションを開発します。
人物グループに複数の画像を追加する必要があります。
コードをどのように完成させるべきですか? 回答するには、回答エリアで適切なオプションを選択してください。
注意: 正しい選択ごとに 1 ポイントが付与されます。","Parallel.For(0, PersonCount, async i =>
{
  Guid personId = persons[i].PersonId;
  string personImageDir = $""/path/to/person/{i}/images"";
  foreach(string imagePath in Directory.GetFiles(personImageDir, ""*.jpg""))
  {
    using(<select01> t = File.OpenRead(imagePath))
    {
      await faceClient.PersonGroupPerson.<select02>(personGroupId, personId, t);
    }
  }
});",各ドロップダウンを選択してください,2,File.OpenRead は Stream を返し、追加には AddFaceFromStreamAsync を使います。,False,{}
