id,question_id,item_type,item_key,parent_key,label,value,sort_order,correct_value,correct_order,is_correct
q289_a,q289,choice,A,,A. 同義語マップ,A,1,,,True
q289_b,q289,choice,B,,B.提案者,B,2,,,False
q289_c,q289,choice,C,,C. カスタムアナライザー,C,3,,,False
q289_d,q289,choice,D,,D. 組み込みのキーフレーズ抽出スキル,D,4,,,False
q290_blank_1,q290,dropdown_blank,select01,,<select01>,,1,プライベートエンドポイントを作成します。,,
q290_opt_select01_1,q290,dropdown_option,optselect01_1,select01,IP ファイアウォールを構成します。,IP ファイアウォールを構成します。,1,,,
q290_opt_select01_2,q290,dropdown_option,optselect01_2,select01,プライベートエンドポイントを作成します。,プライベートエンドポイントを作成します。,2,,,
q290_opt_select01_3,q290,dropdown_option,optselect01_3,select01,Azure ロールを使用します。,Azure ロールを使用します。,3,,,
q290_blank_2,q290,dropdown_blank,select02,,<select02>,,2,Azure ロールを使用します。,,
q290_opt_select02_1,q290,dropdown_option,optselect02_1,select02,プライベートエンドポイントを作成します。,プライベートエンドポイントを作成します。,1,,,
q290_opt_select02_2,q290,dropdown_option,optselect02_2,select02,Azure ロールを使用します。,Azure ロールを使用します。,2,,,
q290_opt_select02_3,q290,dropdown_option,optselect02_3,select02,キー認証を使用します。,キー認証を使用します。,3,,,
q291_a,q291,choice,A,,A. チャットボットアプリのWebSocketを有効にします。,A,1,,,True
q291_b,q291,choice,B,,B. スピーチサービスを作成します。,B,2,,,True
q291_c,q291,choice,C,,C. ダイレクトライン音声チャネルを登録します。,C,3,,,True
q291_d,q291,choice,D,,D. Cortanaチャネルを登録します。,D,4,,,False
q291_e,q291,choice,E,,E. チャットボットアプリのCORSを有効にします。,E,5,,,False
q291_f,q291,choice,F,,F. 言語理解サービスを作成します。,F,6,,,False
q292_blank_1,q292,dropdown_blank,select01,,<select01>,,1,AddPhraseListAsync,,
q292_opt_select01_1,q292,dropdown_option,optselect01_1,select01,AddPhraseListAsync,AddPhraseListAsync,1,,,
q292_opt_select01_2,q292,dropdown_option,optselect01_2,select01,Phraselist,Phraselist,2,,,
q292_opt_select01_3,q292,dropdown_option,optselect01_3,select01,PhraselistCreateObject,PhraselistCreateObject,3,,,
q292_opt_select01_4,q292,dropdown_option,optselect01_4,select01,Phrases,Phrases,4,,,
q292_opt_select01_5,q292,dropdown_option,optselect01_5,select01,SavePhraselistAsync,SavePhraselistAsync,5,,,
q292_opt_select01_6,q292,dropdown_option,optselect01_6,select01,UploadPhraseListAsync,UploadPhraseListAsync,6,,,
q292_blank_2,q292,dropdown_blank,select02,,<select02>,,2,PhraselistCreateObject,,
q292_opt_select02_1,q292,dropdown_option,optselect02_1,select02,AddPhraseListAsync,AddPhraseListAsync,1,,,
q292_opt_select02_2,q292,dropdown_option,optselect02_2,select02,Phraselist,Phraselist,2,,,
q292_opt_select02_3,q292,dropdown_option,optselect02_3,select02,PhraselistCreateObject,PhraselistCreateObject,3,,,
q292_opt_select02_4,q292,dropdown_option,optselect02_4,select02,Phrases,Phrases,4,,,
q292_opt_select02_5,q292,dropdown_option,optselect02_5,select02,SavePhraselistAsync,SavePhraselistAsync,5,,,
q292_opt_select02_6,q292,dropdown_option,optselect02_6,select02,UploadPhraseListAsync,UploadPhraseListAsync,6,,,
q293_a,q293,choice,A,,A. キーフレーズ,A,1,,,True
q293_b,q293,choice,B,,B. 感情,B,2,,,False
q293_c,q293,choice,C,,C. 言語,C,3,,,False
q293_d,q293,choice,D,,D. 実体/認識/一般,D,4,,,False
q294_s1,q294,statement,S1,,このコードはドキュメントの言語を検出します。,,1,,,False
q294_s2,q294,statement,S2,,リンクされた各エンティティに対して返される url 属性は、Bing 検索リンクになります。,,2,,,False
q294_s3,q294,statement,S3,,リンクされた各エンティティに対して返される matches 属性は、ドキュメント内でそのエンティティが参照されている場所を示します。,,3,,,True
q295_s1,q295,statement,S1,,セッション実行に対して、サブスクリプションに86トークンが課金されます。,,1,,,False
q295_s2,q295,statement,S2,,最大レスポンストークン数を超えたため、テキスト補完は切り捨てられました。,,2,,,False
q295_s3,q295,statement,S3,,prompt_tokensの値は、最大レスポンストークン数の計算に含まれます。,,3,,,False
q296_1,q296,drag_item,1,,Azure OpenAI へのアクセスを申請します。,1,1,,1,
q296_2,q296,drag_item,2,,埋め込みモデルをデプロイします。,2,2,,,
q296_3,q296,drag_item,3,,Azure API Management をプロビジョニングします。,3,3,,,
q296_4,q296,drag_item,4,,Azure OpenAI リソースをプロビジョニングします。,4,4,,2,
q296_5,q296,drag_item,5,,GPT モデルをデプロイします。,5,5,,3,
q296_6,q296,drag_item,6,,DALL-E モデルをデプロイします。,6,6,,,
q297_a,q297,choice,A,,A. Liquid,A,1,,,True
q297_b,q297,choice,B,,B. JSONL,B,2,,,False
q297_c,q297,choice,C,,C. Handlebars,C,3,,,True
q297_d,q297,choice,D,,D. yaml,D,4,,,False
q297_e,q297,choice,E,,E. セマンティックカーネル,E,5,,,False
q298_a,q298,choice,A,,A. mstts:express-as 要素の style 属性,A,1,,,False
q298_b,q298,choice,B,,B. 強調要素の level 属性,B,2,,,False
q298_c,q298,choice,C,,C. prosody 要素の pitch 属性,C,3,,,False
q298_d,q298,choice,D,,D. voice 要素の effect 属性,D,4,,,True
q299_a,q299,choice,A,,A. CSV,A,1,,,True
q299_b,q299,choice,B,,B. JSON,B,2,,,False
q299_c,q299,choice,C,,C. HTML,C,3,,,False
q299_d,q299,choice,D,,D. Yaml,D,4,,,False
q300_s1,q300,statement,S1,,解決策: ドメインに新しいエンティティを作成します。,,1,,,False
q301_1,q301,drag_item,1,,カスタムモデルをトレーニングする,1,1,,3,
q301_2,q301,drag_item,2,,サンプルドキュメントにラベルを付ける,2,2,,2,
q301_3,q301,drag_item,3,,新しいプロジェクトを作成し、サンプルドキュメントを読み込む,3,3,,1,
q301_4,q301,drag_item,4,,複合モデルを作成する。,4,4,,,
q302_a,q302,choice,A,,A. コルタナ,A,1,,,False
q302_b,q302,choice,B,,B. Microsoft チーム,B,2,,,False
q302_c,q302,choice,C,,C. ダイレクト ライン スピーチ,C,3,,,True
q303_a,q303,choice,A,,A. Sales のデータに対して複数の読み取りレプリカを構成します。,A,1,,,False
q303_b,q303,choice,B,,B. Finance を Azure SQL データベースにミラーリングします。,B,2,,,True
q303_c,q303,choice,C,,C. Sales のデータを MongoDB API に移行します。,C,3,,,False
q303_d,q303,choice,D,,D. ログ内のデータを Azure Sentinel に取り込みます。,D,4,,,False
q304_a,q304,choice,A,,A. Azure.AI.言語.会話,A,1,,,True
q304_b,q304,choice,B,,B. 音声サービスツールキット,B,2,,,False
q304_c,q304,choice,C,,C. ユニバーサル.Microsoft.CognitiveServices.Speech,C,3,,,False
q304_d,q304,choice,D,,D. Xamarin.認知音声,D,4,,,False
q305_a,q305,choice,A,,A. アクティブラーニングを有効にします。,A,1,,,False
q305_b,q305,choice,B,,B. カスタムインテントに例を追加します。,B,2,,,False
q305_c,q305,choice,C,,C. Noneインテントに例を追加する,C,3,,,True
q305_d,q305,choice,D,,D. エンティティを追加します。,D,4,,,False
q306_a,q306,choice,A,,A. ストレージコンテナ,A,1,,,True
q306_b,q306,choice,B,,B. テーブル,B,2,,,False
q306_c,q306,choice,C,,C. ストア接続文字列,C,3,,,True
q306_d,q306,choice,D,,D. ファイル,D,4,,,False
q306_e,q306,choice,E,,E. オブジェクト,E,5,,,False
q307_blank_1,q307,dropdown_blank,select01,,<select01>,,1,TextAnalyticsClient client),,
q307_opt_select01_1,q307,dropdown_option,optselect01_1,select01,DocumentAnalysisClient client),DocumentAnalysisClient client),1,,,
q307_opt_select01_2,q307,dropdown_option,optselect01_2,select01,FromRecognizerClient client),FromRecognizerClient client),2,,,
q307_opt_select01_3,q307,dropdown_option,optselect01_3,select01,QuestionAnsweringClient client),QuestionAnsweringClient client),3,,,
q307_opt_select01_4,q307,dropdown_option,optselect01_4,select01,TextAnalyticsClient client),TextAnalyticsClient client),4,,,
q307_blank_2,q307,dropdown_blank,select02,,<select02>,,2,Category,,
q307_opt_select02_1,q307,dropdown_option,optselect02_1,select02,Category,Category,1,,,
q307_opt_select02_2,q307,dropdown_option,optselect02_2,select02,LeyValuePairs,LeyValuePairs,2,,,
q307_opt_select02_3,q307,dropdown_option,optselect02_3,select02,SubCategory,SubCategory,3,,,
q307_opt_select02_4,q307,dropdown_option,optselect02_4,select02,TextAppearance,TextAppearance,4,,,
q308_blank_1,q308,dropdown_blank,select01,,<select01>,,1,"""https://api-nam.cognitive.microsofttranslator.com/translate"";",,
q308_opt_select01_1,q308,dropdown_option,optselect01_1,select01,"""https://api.cognitive.microsofttranslator.com/translate"";","""https://api.cognitive.microsofttranslator.com/translate"";",1,,,
q308_opt_select01_2,q308,dropdown_option,optselect01_2,select01,"""https://api.cognitive.microsofttranslator.com/transliterate"";","""https://api.cognitive.microsofttranslator.com/transliterate"";",2,,,
q308_opt_select01_3,q308,dropdown_option,optselect01_3,select01,"""https://api-apc.cognitive.microsofttranslator.com/detect"";","""https://api-apc.cognitive.microsofttranslator.com/detect"";",3,,,
q308_opt_select01_4,q308,dropdown_option,optselect01_4,select01,"""https://api-nam.cognitive.microsofttranslator.com/detect"";","""https://api-nam.cognitive.microsofttranslator.com/detect"";",4,,,
q308_opt_select01_5,q308,dropdown_option,optselect01_5,select01,"""https://api-nam.cognitive.microsofttranslator.com/translate"";","""https://api-nam.cognitive.microsofttranslator.com/translate"";",5,,,
q308_blank_2,q308,dropdown_blank,select02,,<select02>,,2,"var uri = endpoint + ""?to=en"";",,
q308_opt_select02_1,q308,dropdown_option,optselect02_1,select02,"var uri = endpoint + ""?from=en"";","var uri = endpoint + ""?from=en"";",1,,,
q308_opt_select02_2,q308,dropdown_option,optselect02_2,select02,"var uri = endpoint + ""?suggestedFrom=en"";","var uri = endpoint + ""?suggestedFrom=en"";",2,,,
q308_opt_select02_3,q308,dropdown_option,optselect02_3,select02,"var uri = endpoint + ""?to=en"";","var uri = endpoint + ""?to=en"";",3,,,
q309_a,q309,choice,A,,A. データの重要性を伝えます。,A,1,,,True
q309_b,q309,choice,B,,B. 時間の経過に伴う傾向とパターンを表します。,B,2,,,True
q309_c,q309,choice,C,,C. 機械学習を実装して将来の価値を予測します。,C,3,,,False
q309_d,q309,choice,D,,D. レポート全体にビジネスロジックを適用します。,D,4,,,False
q310_blank_1,q310,dropdown_blank,select01,,<select01>,,1,reason,,
q310_opt_select01_1,q310,dropdown_option,optselect01_1,select01,reason,reason,1,,,
q310_opt_select01_2,q310,dropdown_option,optselect01_2,select01,text,text,2,,,
q310_opt_select01_3,q310,dropdown_option,optselect01_3,select01,translations,translations,3,,,
q310_blank_2,q310,dropdown_blank,select02,,<select02>,,2,TranslatedSpeech,,
q310_opt_select02_1,q310,dropdown_option,optselect02_1,select02,NoMatch,NoMatch,1,,,
q310_opt_select02_2,q310,dropdown_option,optselect02_2,select02,RecognizingSpeech,RecognizingSpeech,2,,,
q310_opt_select02_3,q310,dropdown_option,optselect02_3,select02,TranslatedSpeech,TranslatedSpeech,3,,,
q311_blank_1,q311,dropdown_blank,select01,,<select01>,,1,GeographyV2,,
q311_blank_2,q311,dropdown_blank,select02,,<select02>,,2,Email,,
q311_blank_3,q311,dropdown_blank,select03,,<select03>,,3,Machine learned,,
q311_opt_1_1,q311,dropdown_option,opt1_1,select01,Email,Email,1,,,
q311_opt_1_2,q311,dropdown_option,opt1_2,select01,List,List,2,,,
q311_opt_1_3,q311,dropdown_option,opt1_3,select01,Regex,Regex,3,,,
q311_opt_1_4,q311,dropdown_option,opt1_4,select01,GeographyV2,GeographyV2,4,,,
q311_opt_1_5,q311,dropdown_option,opt1_5,select01,Machine learned,Machine learned,5,,,
q311_opt_2_1,q311,dropdown_option,opt2_1,select02,Email,Email,1,,,
q311_opt_2_2,q311,dropdown_option,opt2_2,select02,List,List,2,,,
q311_opt_2_3,q311,dropdown_option,opt2_3,select02,Regex,Regex,3,,,
q311_opt_2_4,q311,dropdown_option,opt2_4,select02,GeographyV2,GeographyV2,4,,,
q311_opt_2_5,q311,dropdown_option,opt2_5,select02,Machine learned,Machine learned,5,,,
q311_opt_3_1,q311,dropdown_option,opt3_1,select03,Email,Email,1,,,
q311_opt_3_2,q311,dropdown_option,opt3_2,select03,List,List,2,,,
q311_opt_3_3,q311,dropdown_option,opt3_3,select03,Regex,Regex,3,,,
q311_opt_3_4,q311,dropdown_option,opt3_4,select03,GeographyV2,GeographyV2,4,,,
q311_opt_3_5,q311,dropdown_option,opt3_5,select03,Machine learned,Machine learned,5,,,
q312_a,q312,choice,A,,A. toScript=Latn,A,1,,,True
q312_b,q312,choice,B,,B. from=el,B,2,,,False
q312_c,q312,choice,C,,C. textType=plain,C,3,,,False
q312_d,q312,choice,D,,D. textType=html,D,4,,,True
q312_e,q312,choice,E,,E. to=el,E,5,,,True
q312_f,q312,choice,F,,F. toScript=Curl,F,6,,,False
q313_a,q313,choice,A,,A. アダプティブ,A,1,,,False
q313_b,q313,choice,B,,B. アクション,B,2,,,False
q313_c,q313,choice,C,,C. ウォーターフォール,C,3,,,True
q313_d,q313,choice,D,,D. プロンプト,D,4,,,True
q313_e,q313,choice,E,,E. 入力,E,5,,,False
q314_a,q314,choice,A,,A. モデルを微調整します。,A,1,,,False
q314_b,q314,choice,B,,B. 根拠となるコンテンツを提供します。,B,2,,,True
q314_c,q314,choice,C,,C. サンプルのリクエスト/レスポンスのペアを追加します。,C,3,,,True
q314_d,q314,choice,D,,D. 独自のデータを使用して言語モデルを再トレーニングします。,D,4,,,False
q314_e,q314,choice,E,,E. カスタム大規模言語モデル (LLM) をトレーニングします。,E,5,,,False
q315_1,q315,drag_item,1,,環境変数としてバージョンが設定されているコンテナを実行します。,1,1,,,
q315_2,q315,drag_item,2,,「JSON としてエクスポート」オプションを使用してモデルをエクスポートします。,2,2,,,
q315_3,q315,drag_item,3,,app1 の v1.1 を選択します。,3,3,,1,
q315_4,q315,drag_item,4,,コンテナを実行し、モデルファイルをマウントします。,4,4,,3,
q315_5,q315,drag_item,5,,app1 の v1.0 を選択します。,5,5,,,
q315_6,q315,drag_item,6,,「コンテナ用にエクスポート (GZIP)」オプションを使用してモデルをエクスポートします。,6,6,,2,
q315_7,q315,drag_item,7,,app1 の v1.2 を選択します。,7,7,,,
q316_a,q316,choice,A,,A. インデックス,A,1,,,False
q316_b,q316,choice,B,,B. ビュー,B,2,,,True
q316_c,q316,choice,C,,C. スカラー関数,C,3,,,False
q316_d,q316,choice,D,,D. テーブル,D,4,,,False
q317_a,q317,choice,A,,A. Cognitive Services OpenAI コントリビューター,A,1,,,False
q317_b,q317,choice,B,,B. Cognitive Services OpenAI ユーザー,B,2,,,False
q317_c,q317,choice,C,,C. Azure AI管理者,C,3,,,False
q317_d,q317,choice,D,,D. Azure AI 開発者,D,4,,,True
q318_blank_1,q318,dropdown_blank,select01,,<select01>,,1,an intent,,
q318_blank_2,q318,dropdown_blank,select02,,<select02>,,2,an utterance,,
q318_opt_1_1,q318,dropdown_option,opt1_1,select01,a domain,a domain,1,,,
q318_opt_1_2,q318,dropdown_option,opt1_2,select01,an entity,an entity,2,,,
q318_opt_1_3,q318,dropdown_option,opt1_3,select01,an intent,an intent,3,,,
q318_opt_1_4,q318,dropdown_option,opt1_4,select01,an utterance,an utterance,4,,,
q318_opt_2_1,q318,dropdown_option,opt2_1,select02,a domain,a domain,1,,,
q318_opt_2_2,q318,dropdown_option,opt2_2,select02,an entity,an entity,2,,,
q318_opt_2_3,q318,dropdown_option,opt2_3,select02,an intent,an intent,3,,,
q318_opt_2_4,q318,dropdown_option,opt2_4,select02,an utterance,an utterance,4,,,
q319_a,q319,choice,A,,A. 頻度ペナルティパラメータ,A,1,,,False
q319_b,q319,choice,B,,B.虐待監視,B,2,,,False
q319_c,q319,choice,C,,C. コンテンツフィルタ,C,3,,,True
q319_d,q319,choice,D,,D. 温度パラメータ,D,4,,,False
q320_1,q320,drag_item,1,,acvdev の ExportProject エンドポイントを使用します。,1,1,,2,
q320_2,q320,drag_item,2,,acvdev の GetProjects エンドポイントを使用します。,2,2,,1,
q320_3,q320,drag_item,3,,acvdev の ImportProject エンドポイントを使用します。,3,3,,3,
q320_4,q320,drag_item,4,,acvdev の ExportIteration エンドポイントを使用します。,4,4,,,
q320_5,q320,drag_item,5,,acvdev の GetIterations エンドポイントを使用します。,5,5,,,
q320_6,q320,drag_item,6,,acvdev の UpdateProject エンドポイントを使用します。,6,6,,,
q321_blank_1,q321,dropdown_blank,select01,,<select01>,,1,Classification,,
q321_opt_1_1,q321,dropdown_option,opt1_1,select01,Classification,Classification,1,,,
q321_opt_1_2,q321,dropdown_option,opt1_2,select01,Object Detection,Object Detection,2,,,
q321_blank_2,q321,dropdown_blank,select02,,<select02>,,2,Multiclass (Single tag per image),,
q321_opt_2_1,q321,dropdown_option,opt2_1,select02,Multiclass (Single tag per image),Multiclass (Single tag per image),1,,,
q321_opt_2_2,q321,dropdown_option,opt2_2,select02,Multilabel (Multiple tags per image),Multilabel (Multiple tags per image),2,,,
q321_blank_3,q321,dropdown_blank,select03,,<select03>,,3,General(compact),,
q321_opt_3_1,q321,dropdown_option,opt3_1,select03,Audit,Audit,1,,,
q321_opt_3_2,q321,dropdown_option,opt3_2,select03,Food,Food,2,,,
q321_opt_3_3,q321,dropdown_option,opt3_3,select03,General,General,3,,,
q321_opt_3_4,q321,dropdown_option,opt3_4,select03,General(compact),General(compact),4,,,
q321_opt_3_5,q321,dropdown_option,opt3_5,select03,Landmarks,Landmarks,5,,,
q321_opt_3_6,q321,dropdown_option,opt3_6,select03,Landmarks(compact),Landmarks(compact),6,,,
q321_opt_3_7,q321,dropdown_option,opt3_7,select03,Retail,Retail,7,,,
q321_opt_3_8,q321,dropdown_option,opt3_8,select03,Retail(compact),Retail(compact),8,,,
q322_blank_1,q322,dropdown_blank,select01,,<select01>,,1,assistants,,
q322_opt_1_1,q322,dropdown_option,opt1_1,select01,assistants,assistants,1,,,
q322_opt_1_2,q322,dropdown_option,opt1_2,select01,completions,completions,2,,,
q322_opt_1_3,q322,dropdown_option,opt1_3,select01,embeddings,embeddings,3,,,
q322_opt_1_4,q322,dropdown_option,opt1_4,select01,threads,threads,4,,,
q322_blank_2,q322,dropdown_blank,select02,,<select02>,,2,tools=[{,,
q322_opt_2_1,q322,dropdown_option,opt2_1,select02,content=[{,content=[{,1,,,
q322_opt_2_2,q322,dropdown_option,opt2_2,select02,functions=[{,functions=[{,2,,,
q322_opt_2_3,q322,dropdown_option,opt2_3,select02,tool_resources=[{,tool_resources=[{,3,,,
q322_opt_2_4,q322,dropdown_option,opt2_4,select02,tools=[{,tools=[{,4,,,
q323_a,q323,choice,A,,A.透明性,A,1,,,True
q323_b,q323,choice,B,,B.公平性,B,2,,,True
q323_c,q323,choice,C,,C.包含,C,3,,,False
q323_d,q323,choice,D,,D. 信頼性と安全性,D,4,,,False
q323_e,q323,choice,E,,E. プライバシーとセキュリティ,E,5,,,False
q324_a,q324,choice,A,,A. Azure Al Foundry,A,1,,,True
q324_b,q324,choice,B,,B. スピーチスタジオ,B,2,,,False
q324_c,q324,choice,C,,C. 言語スタジオ,C,3,,,False
q324_d,q324,choice,D,,D. Azureポータル,D,4,,,False
q325_a,q325,choice,A,,A. 保護された素材のテキスト検出,A,1,,,False
q325_b,q325,choice,B,,B. 脱獄リスク検出,B,2,,,True
q325_c,q325,choice,C,,C. オンラインアクティビティを監視する,C,3,,,False
q325_d,q325,choice,D,,D. 中程度のテキストコンテンツ,D,4,,,False
q326_blank_1,q326,dropdown_blank,select01,,<select01>,,1,Typing,,
q326_opt_1_1,q326,dropdown_option,opt1_1,select01,Attachment,Attachment,1,,,
q326_opt_1_2,q326,dropdown_option,opt1_2,select01,ConversationUpdate,ConversationUpdate,2,,,
q326_opt_1_3,q326,dropdown_option,opt1_3,select01,Typing,Typing,3,,,
q326_blank_2,q326,dropdown_blank,select02,,<select02>,,2,carousel,,
q326_opt_2_1,q326,dropdown_option,opt2_1,select02,adaptivecard,adaptivecard,1,,,
q326_opt_2_2,q326,dropdown_option,opt2_2,select02,carousel,carousel,2,,,
q326_opt_2_3,q326,dropdown_option,opt2_3,select02,thumbnail,thumbnail,3,,,
q326_blank_3,q326,dropdown_blank,select03,,<select03>,,3,adaptivecard,,
q326_opt_3_1,q326,dropdown_option,opt3_1,select03,adaptivecard,adaptivecard,1,,,
q326_opt_3_2,q326,dropdown_option,opt3_2,select03,carousel,carousel,2,,,
q326_opt_3_3,q326,dropdown_option,opt3_3,select03,list,list,3,,,
q327_a,q327,choice,A,,A. File1.avi を Azure AI Video Indexer Web サイトにアップロードします。,A,1,,,False
q327_b,q327,choice,B,,B. File1.avi を www.youtube.com ウェブページにアップロードします。,B,2,,,False
q327_c,q327,choice,C,,C. File1.avi を Microsoft OneDrive にアップロードします。,C,3,,,True
q327_d,q327,choice,D,,D. File1.avi を Azure Storage キューにアップロードします。,D,4,,,False
q328_a,q328,choice,A,,A. ディスパッチ,A,1,,,True
q328_b,q328,choice,B,,B. チャットダウン,B,2,,,False
q328_c,q328,choice,C,,C. 言語理解,C,3,,,False
q328_d,q328,choice,D,,D. Microsoft Translator,D,4,,,False
q329_s1,q329,statement,S1,,${user.name} はプロンプトを使用してユーザー名を取得します。,,1,,,False
q329_s2,q329,statement,S2,,Greet() は言語生成テンプレートの名前です。,,2,,,True
q329_s3,q329,statement,S3,,${Greeting()} は言語生成ファイル内のテンプレートへの参照です。,,3,,,True
q330_drag_1,q330,drag_item,1,,Language Understanding ポータルから、モデルを再トレーニングします。,1,1,,,
q330_drag_2,q330,drag_item,2,,ホストコンピューターからコンテナを実行し、入力ディレクトリを指定します。,2,2,,3,
q330_drag_3,q330,drag_item,3,,Language Understanding ポータルから、ソリューションをパッケージファイルとしてエクスポートします。,3,3,,1,
q330_drag_4,q330,drag_item,4,,ホストコンピューターから、パッケージファイルを Docker 入力ディレクトリに移動します。,4,4,,2,
q330_drag_5,q330,drag_item,5,,ホストコンピューターからコンテナをビルドし、出力ディレクトリを指定します。,5,5,,,
q331_blank_1,q331,dropdown_blank,select01,,<select01>,,1,api.nam.cognitive.microsofttranslator.com,,
q331_opt_1_1,q331,dropdown_option,opt1_1,select01,api.cognitive.microsofttranslator.com,api.cognitive.microsofttranslator.com,1,,,
q331_opt_1_2,q331,dropdown_option,opt1_2,select01,api.nam.cognitive.microsofttranslator.com,api.nam.cognitive.microsofttranslator.com,2,,,
q331_opt_1_3,q331,dropdown_option,opt1_3,select01,api.nam.cognitiveservices.azure.com,api.nam.cognitiveservices.azure.com,3,,,
q331_opt_1_4,q331,dropdown_option,opt1_4,select01,eastus.api.cognitive.microsoft.com,eastus.api.cognitive.microsoft.com,4,,,
q331_blank_2,q331,dropdown_blank,select02,,<select02>,,2,translate,,
q331_opt_2_1,q331,dropdown_option,opt2_1,select02,detect,detect,1,,,
q331_opt_2_2,q331,dropdown_option,opt2_2,select02,languages,languages,2,,,
q331_opt_2_3,q331,dropdown_option,opt2_3,select02,text-to-speech,text-to-speech,3,,,
q331_opt_2_4,q331,dropdown_option,opt2_4,select02,translate,translate,4,,,
q332_blank_1,q332,dropdown_blank,select01,,<select01>,,1,"FromRecognizer,",,
q332_opt_1_1,q332,dropdown_option,opt1_1,select01,"ComputerVision,","ComputerVision,",1,,,
q332_opt_1_2,q332,dropdown_option,opt1_2,select01,"CustomVision.Prediction,","CustomVision.Prediction,",2,,,
q332_opt_1_3,q332,dropdown_option,opt1_3,select01,"CustomVision.Training,","CustomVision.Training,",3,,,
q332_opt_1_4,q332,dropdown_option,opt1_4,select01,"FromRecognizer,","FromRecognizer,",4,,,
q332_blank_2,q332,dropdown_blank,select02,,<select02>,,2,"""S0"", ""eastus"")",,
q332_opt_2_1,q332,dropdown_option,opt2_1,select02,"""eastus"", ""S1"")","""eastus"", ""S1"")",1,,,
q332_opt_2_2,q332,dropdown_option,opt2_2,select02,"""useast"", ""S1"")","""useast"", ""S1"")",2,,,
q332_opt_2_3,q332,dropdown_option,opt2_3,select02,"""S0"", ""eastus"")","""S0"", ""eastus"")",3,,,
q332_opt_2_4,q332,dropdown_option,opt2_4,select02,"""S0"", ""useast"")","""S0"", ""useast"")",4,,,
q333_a,q333,choice,A,,A. Pattern.any,A,1,,,False
q333_b,q333,choice,B,,B. 機械学習,B,2,,,False
q333_c,q333,choice,C,,C. リスト,C,3,,,True
q333_d,q333,choice,D,,D. 正規表現,D,4,,,False
q334_a,q334,choice,A,,A. Transact-SQLの完全サポート,A,1,,,False
q334_b,q334,choice,B,,B. 固定スキーマ,B,2,,,False
q334_c,q334,choice,C,,C. 自己記述型エンティティ,C,3,,,True
q335_1,q335,drag_item,1,,Azure リソースにタスクを追加します。,1,1,,,
q335_2,q335,drag_item,2,,提案を承認または拒否します。,2,2,,2,
q335_3,q335,drag_item,3,,ナレッジ ベースを公開します。,3,3,,4,
q335_4,q335,drag_item,4,,自動化タスク ロジック アプリを変更して、Azure Cognitive Services リソースを作成する Azure Resource Manager テンプレートを実行します。,4,4,,,
q335_5,q335,drag_item,5,,ナレッジ ベースで、[アクティブ ラーニングの提案を表示する] を選択します。,5,5,,1,
q335_6,q335,drag_item,6,,ナレッジ ベースを保存してトレーニングします。,6,6,,3,
q335_7,q335,drag_item,7,,Azure Cognitive Services リソースのプロパティを選択します。,7,7,,,
q336_a,q336,choice,A,,A. 顔検出,A,1,,,False
q336_b,q336,choice,B,,B. キーフレーム検出,B,2,,,False
q336_c,q336,choice,C,,C. 話者インデックス,C,3,,,True
q336_d,q336,choice,D,,D. トピックのインデックス作成,D,4,,,False
q337_a,q337,choice,A,,A. 異常検出器,A,1,,,True
q337_b,q337,choice,B,,B. 認知的探究,B,2,,,False
q337_c,q337,choice,C,,C. フォーム認識機能,C,3,,,False
q337_d,q337,choice,D,,D. カスタムビジョン,D,4,,,False
q338_blank_1,q338,dropdown_blank,select01,,<select01>,,1,AudioStreamFormat.GetCompressedFormat,,
q338_opt_1_1,q338,dropdown_option,opt1_1,select01,AudioConfig.SetProperty,AudioConfig.SetProperty,1,,,
q338_opt_1_2,q338,dropdown_option,opt1_2,select01,AudioStreamFormat.GetCompressedFormat,AudioStreamFormat.GetCompressedFormat,2,,,
q338_opt_1_3,q338,dropdown_option,opt1_3,select01,AudioStreamFormat.GetWaveFormatPCM,AudioStreamFormat.GetWaveFormatPCM,3,,,
q338_opt_1_4,q338,dropdown_option,opt1_4,select01,PullAudioInputStream,PullAudioInputStream,4,,,
q338_blank_2,q338,dropdown_blank,select02,,<select02>,,2,SpeechRecognizer,,
q338_opt_2_1,q338,dropdown_option,opt2_1,select02,KeywordRecognizer,KeywordRecognizer,1,,,
q338_opt_2_2,q338,dropdown_option,opt2_2,select02,SpeakerRecognizer,SpeakerRecognizer,2,,,
q338_opt_2_3,q338,dropdown_option,opt2_3,select02,SpeechRecognizer,SpeechRecognizer,3,,,
q338_opt_2_4,q338,dropdown_option,opt2_4,select02,SpeechSynthesizer,SpeechSynthesizer,4,,,
q339_1,q339,drag_item,1,,エージェントを作成し、コードインタープリターツールを有効にします。,1,1,,3,
q339_2,q339,drag_item,2,,コードインタープリターツールによって生成されたファイルをダウンロードします。,2,2,,,
q339_3,q339,drag_item,3,,Azure AI クライアントを作成し、Azure AI Search ツールの接続 ID を取得します。,3,3,,1,
q339_4,q339,drag_item,4,,Azure AI Search ツールを構成します。,4,4,,2,
q339_5,q339,drag_item,5,,AISearch1 インデックス内のデータについてエージェントに質問します。,5,5,,4,
q340_s1,q340,statement,S1,,Azure Databricks は、Apache Spark ベースの分析プラットフォームです。,,1,,,True
q340_s2,q340,statement,S2,,Azure Analysis Services は、トランザクション ワークロードに使用されます。,,2,,,False
